true_label,predicted_label,risk_score,decision
1,1,0.8850200370272907,CRITICAL_INTERVENTION
1,1,0.7318648510773894,HIGH_PRIORITY_ALERT
1,1,0.8547456082549119,CRITICAL_INTERVENTION
1,1,0.7360978622597434,HIGH_PRIORITY_ALERT
1,1,0.7726224029662763,HIGH_PRIORITY_ALERT
1,1,0.8523149079414665,CRITICAL_INTERVENTION
1,1,0.7606459305359197,HIGH_PRIORITY_ALERT
1,1,0.8444915816455586,CRITICAL_INTERVENTION
1,1,0.7116491831653607,HIGH_PRIORITY_ALERT
1,1,0.7624975345635492,HIGH_PRIORITY_ALERT
1,1,0.8472754492608702,CRITICAL_INTERVENTION
1,1,0.9131639364482486,CRITICAL_INTERVENTION
1,1,0.7320128085746958,HIGH_PRIORITY_ALERT
1,1,0.9176576723409836,CRITICAL_INTERVENTION
1,1,0.8283731060776762,CRITICAL_INTERVENTION
1,1,0.9645812073708961,CRITICAL_INTERVENTION
1,1,0.7897587037682344,HIGH_PRIORITY_ALERT
1,1,0.7760023563687454,HIGH_PRIORITY_ALERT
1,1,0.8323014066723702,CRITICAL_INTERVENTION
1,1,0.7370316257860683,HIGH_PRIORITY_ALERT
1,1,0.8190244946082741,CRITICAL_INTERVENTION
1,1,0.8061810987458933,CRITICAL_INTERVENTION
1,1,0.9005659114402765,CRITICAL_INTERVENTION
1,1,0.8333461515476396,CRITICAL_INTERVENTION
1,1,0.7251254555022978,HIGH_PRIORITY_ALERT
1,1,0.7209178394332717,HIGH_PRIORITY_ALERT
1,1,0.7451189907165418,HIGH_PRIORITY_ALERT
1,1,0.6700329917241841,HIGH_PRIORITY_ALERT
1,1,0.6641756289578066,HIGH_PRIORITY_ALERT
1,1,0.9543205161782912,CRITICAL_INTERVENTION
1,1,0.7536527298578914,HIGH_PRIORITY_ALERT
1,1,0.8982055624202101,CRITICAL_INTERVENTION
1,1,0.7597953889463691,HIGH_PRIORITY_ALERT
1,1,0.7824768308112501,HIGH_PRIORITY_ALERT
1,1,0.6935584404895985,HIGH_PRIORITY_ALERT
1,1,0.8964701831438244,CRITICAL_INTERVENTION
1,1,0.7835146115940135,HIGH_PRIORITY_ALERT
1,1,0.9245592778156159,CRITICAL_INTERVENTION
1,1,0.7617527422793845,HIGH_PRIORITY_ALERT
1,1,0.897343699423113,CRITICAL_INTERVENTION
1,1,0.91198754125986,CRITICAL_INTERVENTION
1,1,0.7072148503129039,HIGH_PRIORITY_ALERT
1,1,0.8411809017093699,CRITICAL_INTERVENTION
1,1,0.7389245517023392,HIGH_PRIORITY_ALERT
1,1,0.7307817878250613,HIGH_PRIORITY_ALERT
1,1,0.8163986220066688,CRITICAL_INTERVENTION
1,1,0.8651926915125823,CRITICAL_INTERVENTION
1,1,0.9021626020350852,CRITICAL_INTERVENTION
1,1,0.7853620255092832,HIGH_PRIORITY_ALERT
1,1,0.8770788243384687,CRITICAL_INTERVENTION
1,1,0.8480025688706139,CRITICAL_INTERVENTION
1,1,0.8086203083781691,CRITICAL_INTERVENTION
1,1,0.7437184946751523,HIGH_PRIORITY_ALERT
1,1,0.8117063708099563,CRITICAL_INTERVENTION
1,1,1.0,CRITICAL_INTERVENTION
1,1,0.7445369618680096,HIGH_PRIORITY_ALERT
1,1,0.797195975161409,HIGH_PRIORITY_ALERT
1,1,0.7470322662986015,HIGH_PRIORITY_ALERT
1,1,0.9027198582827729,CRITICAL_INTERVENTION
1,1,0.933711929764995,CRITICAL_INTERVENTION
1,1,0.9007784502515571,CRITICAL_INTERVENTION
1,1,0.9452176661504414,CRITICAL_INTERVENTION
1,1,0.8032217917789841,CRITICAL_INTERVENTION
1,1,0.9231813112098277,CRITICAL_INTERVENTION
1,1,0.7510934348923185,HIGH_PRIORITY_ALERT
1,1,0.9163369464712174,CRITICAL_INTERVENTION
1,1,0.9107880239718462,CRITICAL_INTERVENTION
1,1,0.7652032803582325,HIGH_PRIORITY_ALERT
1,1,0.872941456065724,CRITICAL_INTERVENTION
1,1,0.7330128217356082,HIGH_PRIORITY_ALERT
1,1,0.7114435579326281,HIGH_PRIORITY_ALERT
1,1,0.711462928823936,HIGH_PRIORITY_ALERT
1,1,0.7309615924340611,HIGH_PRIORITY_ALERT
1,1,0.7286115694707063,HIGH_PRIORITY_ALERT
1,1,0.8004261816998026,CRITICAL_INTERVENTION
1,1,0.9286880065257326,CRITICAL_INTERVENTION
1,1,0.7900392771957804,HIGH_PRIORITY_ALERT
1,1,0.7486080290017956,HIGH_PRIORITY_ALERT
1,1,0.8540469099162696,CRITICAL_INTERVENTION
1,1,0.7891543448659275,HIGH_PRIORITY_ALERT
1,1,0.8138521777762162,CRITICAL_INTERVENTION
1,1,0.8349882723406167,CRITICAL_INTERVENTION
1,1,0.8377383583893707,CRITICAL_INTERVENTION
1,1,0.7594026933359492,HIGH_PRIORITY_ALERT
1,1,0.7904104882925884,HIGH_PRIORITY_ALERT
1,1,0.8727241242161401,CRITICAL_INTERVENTION
1,1,0.7811084538561672,HIGH_PRIORITY_ALERT
1,1,0.7905130871975651,HIGH_PRIORITY_ALERT
1,1,0.8284889403251212,CRITICAL_INTERVENTION
1,1,0.837424566553846,CRITICAL_INTERVENTION
1,1,0.7857427252285961,HIGH_PRIORITY_ALERT
1,1,0.846815380791798,CRITICAL_INTERVENTION
1,1,0.8065338926816106,CRITICAL_INTERVENTION
1,1,0.715920119965177,HIGH_PRIORITY_ALERT
1,1,0.8527416105264769,CRITICAL_INTERVENTION
1,1,0.7467127713409707,HIGH_PRIORITY_ALERT
1,1,1.0,CRITICAL_INTERVENTION
1,1,0.8271949083231257,CRITICAL_INTERVENTION
1,1,0.7878579349014972,HIGH_PRIORITY_ALERT
1,1,0.8672915384619448,CRITICAL_INTERVENTION
1,1,0.9100469713018479,CRITICAL_INTERVENTION
1,1,0.9135265943857966,CRITICAL_INTERVENTION
1,1,0.8288947367485711,CRITICAL_INTERVENTION
1,1,0.8825493876511239,CRITICAL_INTERVENTION
1,1,0.8568875919682089,CRITICAL_INTERVENTION
1,1,0.8147506337622611,CRITICAL_INTERVENTION
1,1,0.7027045608858009,HIGH_PRIORITY_ALERT
1,1,0.8088621898965426,CRITICAL_INTERVENTION
1,0,0.6284554300494014,MONITOR
1,1,0.746449631126814,HIGH_PRIORITY_ALERT
1,1,0.9037680621395449,CRITICAL_INTERVENTION
1,1,0.8210999149361162,CRITICAL_INTERVENTION
1,1,0.8046113350345007,CRITICAL_INTERVENTION
1,1,0.7470423498261924,HIGH_PRIORITY_ALERT
1,1,0.7486019801385481,HIGH_PRIORITY_ALERT
1,1,0.7594326407491816,HIGH_PRIORITY_ALERT
1,1,0.7110682288109309,HIGH_PRIORITY_ALERT
1,0,0.6491279287702574,MONITOR
1,1,0.8799089295970064,CRITICAL_INTERVENTION
1,1,0.9234100168047054,CRITICAL_INTERVENTION
1,1,0.7632744935412525,HIGH_PRIORITY_ALERT
1,1,0.8615418373717914,CRITICAL_INTERVENTION
1,1,0.7213941940177572,HIGH_PRIORITY_ALERT
1,1,0.8326626478280926,CRITICAL_INTERVENTION
1,1,0.7106343514908553,HIGH_PRIORITY_ALERT
1,1,0.8716164938752607,CRITICAL_INTERVENTION
1,1,0.811503458970069,CRITICAL_INTERVENTION
1,1,0.7183905250824169,HIGH_PRIORITY_ALERT
1,1,0.8468835464958742,CRITICAL_INTERVENTION
1,1,0.9222625132950216,CRITICAL_INTERVENTION
1,1,0.8082127755312856,CRITICAL_INTERVENTION
1,1,0.8040523165985648,CRITICAL_INTERVENTION
1,1,0.8077327066837631,CRITICAL_INTERVENTION
1,1,0.8160585105077391,CRITICAL_INTERVENTION
1,1,0.8944768778019025,CRITICAL_INTERVENTION
1,1,0.8982478985451594,CRITICAL_INTERVENTION
1,1,0.6599701234805335,HIGH_PRIORITY_ALERT
1,1,0.8920316421936756,CRITICAL_INTERVENTION
1,1,0.7935177286573107,HIGH_PRIORITY_ALERT
1,1,0.9244290235965202,CRITICAL_INTERVENTION
1,1,0.8398697845321587,CRITICAL_INTERVENTION
1,1,0.874868555578741,CRITICAL_INTERVENTION
1,1,0.7712467965435591,HIGH_PRIORITY_ALERT
1,1,0.7134127538666551,HIGH_PRIORITY_ALERT
1,1,0.8246845913870607,CRITICAL_INTERVENTION
1,1,0.8753074251150439,CRITICAL_INTERVENTION
1,1,0.8590638320610312,CRITICAL_INTERVENTION
1,1,0.8614860971027969,CRITICAL_INTERVENTION
1,1,0.8237858895184423,CRITICAL_INTERVENTION
1,1,0.858171202315215,CRITICAL_INTERVENTION
1,1,0.7502648315860563,HIGH_PRIORITY_ALERT
1,1,0.7964425931165806,HIGH_PRIORITY_ALERT
1,1,0.6973009943825149,HIGH_PRIORITY_ALERT
1,1,0.8041462355968351,CRITICAL_INTERVENTION
1,1,0.7860233422364026,HIGH_PRIORITY_ALERT
1,1,0.811427561883413,CRITICAL_INTERVENTION
1,1,0.8805551122070596,CRITICAL_INTERVENTION
1,1,0.8106803832210554,CRITICAL_INTERVENTION
1,0,0.6021632798468027,MONITOR
1,1,0.901556833636836,CRITICAL_INTERVENTION
1,1,0.8186727471090844,CRITICAL_INTERVENTION
1,1,0.8624904586771798,CRITICAL_INTERVENTION
1,1,0.7505895101331305,HIGH_PRIORITY_ALERT
1,1,0.8654228243852586,CRITICAL_INTERVENTION
1,1,0.9156405752052618,CRITICAL_INTERVENTION
1,1,0.6943196990298296,HIGH_PRIORITY_ALERT
1,1,0.892285591824527,CRITICAL_INTERVENTION
1,1,0.7418561534481447,HIGH_PRIORITY_ALERT
1,1,0.7520298856330647,HIGH_PRIORITY_ALERT
1,1,0.8078035776233337,CRITICAL_INTERVENTION
1,1,0.9537019151547446,CRITICAL_INTERVENTION
1,1,0.6802082251461165,HIGH_PRIORITY_ALERT
1,1,0.7622879882945235,HIGH_PRIORITY_ALERT
1,1,0.8105119331338969,CRITICAL_INTERVENTION
1,1,0.8527415917526014,CRITICAL_INTERVENTION
1,1,0.7996043689265981,HIGH_PRIORITY_ALERT
1,1,0.836990189021699,CRITICAL_INTERVENTION
1,1,0.734182030062032,HIGH_PRIORITY_ALERT
1,1,0.8606835277114109,CRITICAL_INTERVENTION
1,1,0.8809448184711208,CRITICAL_INTERVENTION
1,1,0.7304093271601895,HIGH_PRIORITY_ALERT
1,1,0.7524207307951629,HIGH_PRIORITY_ALERT
1,1,0.8360937007383892,CRITICAL_INTERVENTION
1,1,0.8310450393008704,CRITICAL_INTERVENTION
1,1,0.8448767416805686,CRITICAL_INTERVENTION
1,1,0.7221220455406517,HIGH_PRIORITY_ALERT
1,1,0.7801144554335318,HIGH_PRIORITY_ALERT
1,1,0.7729012695932802,HIGH_PRIORITY_ALERT
1,1,0.9031874570123866,CRITICAL_INTERVENTION
1,1,0.8013431120426943,CRITICAL_INTERVENTION
1,1,0.7712255470085825,HIGH_PRIORITY_ALERT
1,1,0.743706445035677,HIGH_PRIORITY_ALERT
1,1,0.8080125539296078,CRITICAL_INTERVENTION
1,1,0.8918764449748463,CRITICAL_INTERVENTION
1,1,0.6987717701397016,HIGH_PRIORITY_ALERT
1,1,0.8158262951132639,CRITICAL_INTERVENTION
1,1,0.84189667576168,CRITICAL_INTERVENTION
1,1,0.9475428712930261,CRITICAL_INTERVENTION
1,1,0.8561260622143919,CRITICAL_INTERVENTION
1,1,0.9034644741660833,CRITICAL_INTERVENTION
1,1,0.8103069720300138,CRITICAL_INTERVENTION
1,1,0.7091755167554199,HIGH_PRIORITY_ALERT
1,1,0.7070447588800199,HIGH_PRIORITY_ALERT
1,1,0.7571692234097493,HIGH_PRIORITY_ALERT
1,1,0.8175884415042367,CRITICAL_INTERVENTION
1,1,0.7865336394467501,HIGH_PRIORITY_ALERT
1,1,0.7742599065816704,HIGH_PRIORITY_ALERT
1,1,0.9355244347622061,CRITICAL_INTERVENTION
1,0,0.6385620949133983,MONITOR
1,1,0.7337758496773066,HIGH_PRIORITY_ALERT
1,1,0.976514369879667,CRITICAL_INTERVENTION
1,1,0.8286380793685126,CRITICAL_INTERVENTION
1,1,0.760893194334666,HIGH_PRIORITY_ALERT
1,1,0.7288020075549346,HIGH_PRIORITY_ALERT
1,1,0.8648544911872936,CRITICAL_INTERVENTION
1,1,0.8574525590228278,CRITICAL_INTERVENTION
1,1,0.8646855821997961,CRITICAL_INTERVENTION
1,1,0.7155023627414331,HIGH_PRIORITY_ALERT
1,1,0.8172554675913335,CRITICAL_INTERVENTION
1,1,0.792004158871519,HIGH_PRIORITY_ALERT
1,1,0.8378983421887781,CRITICAL_INTERVENTION
1,1,0.6935817418948513,HIGH_PRIORITY_ALERT
1,1,0.8493080878155941,CRITICAL_INTERVENTION
1,1,0.9157115937341285,CRITICAL_INTERVENTION
1,1,0.7105979554996855,HIGH_PRIORITY_ALERT
1,1,0.8688739780806036,CRITICAL_INTERVENTION
1,1,0.9253615170951797,CRITICAL_INTERVENTION
1,1,0.8706675424769953,CRITICAL_INTERVENTION
1,1,0.804427337787852,CRITICAL_INTERVENTION
1,1,0.816845144402273,CRITICAL_INTERVENTION
1,1,0.7691022383059203,HIGH_PRIORITY_ALERT
1,1,0.8234823907414024,CRITICAL_INTERVENTION
1,1,0.7346426584053926,HIGH_PRIORITY_ALERT
1,1,0.8120955671041201,CRITICAL_INTERVENTION
1,1,0.7488707270987703,HIGH_PRIORITY_ALERT
1,1,0.7054609310157104,HIGH_PRIORITY_ALERT
1,1,0.9143584073105304,CRITICAL_INTERVENTION
1,1,0.6777045487515374,HIGH_PRIORITY_ALERT
1,1,0.9348594046725451,CRITICAL_INTERVENTION
1,1,0.6545047778350292,HIGH_PRIORITY_ALERT
1,1,0.8747168789694784,CRITICAL_INTERVENTION
1,1,0.8212867796826769,CRITICAL_INTERVENTION
1,1,0.6942716482835886,HIGH_PRIORITY_ALERT
1,1,0.7719286375739133,HIGH_PRIORITY_ALERT
1,1,0.7360083806315247,HIGH_PRIORITY_ALERT
1,1,0.7406142228529894,HIGH_PRIORITY_ALERT
1,1,0.8693118214347957,CRITICAL_INTERVENTION
1,1,0.725145217282996,HIGH_PRIORITY_ALERT
1,1,0.6722088521125383,HIGH_PRIORITY_ALERT
1,1,0.8881605440158648,CRITICAL_INTERVENTION
1,1,0.8355512887600731,CRITICAL_INTERVENTION
1,1,0.8080406780565441,CRITICAL_INTERVENTION
1,1,0.7879901758346759,HIGH_PRIORITY_ALERT
1,1,0.857404810282485,CRITICAL_INTERVENTION
1,1,0.8347779005072551,CRITICAL_INTERVENTION
1,1,0.7992917954158626,HIGH_PRIORITY_ALERT
1,1,0.7663486530056715,HIGH_PRIORITY_ALERT
1,1,0.8847526719809172,CRITICAL_INTERVENTION
1,1,0.911700746116935,CRITICAL_INTERVENTION
1,1,0.8411041414330898,CRITICAL_INTERVENTION
1,1,1.0,CRITICAL_INTERVENTION
1,1,0.8248970041113467,CRITICAL_INTERVENTION
1,1,0.8216802833205951,CRITICAL_INTERVENTION
1,1,0.9170079206582363,CRITICAL_INTERVENTION
1,1,0.8300412882447163,CRITICAL_INTERVENTION
1,1,0.8273466648495597,CRITICAL_INTERVENTION
1,1,0.7833872147593275,HIGH_PRIORITY_ALERT
1,1,0.8432759980327994,CRITICAL_INTERVENTION
1,1,0.6877475699759258,HIGH_PRIORITY_ALERT
1,1,0.7573183982866534,HIGH_PRIORITY_ALERT
1,1,0.7309857373741486,HIGH_PRIORITY_ALERT
1,1,0.6528391808387437,HIGH_PRIORITY_ALERT
1,1,0.8865260909250156,CRITICAL_INTERVENTION
1,1,0.7854984576140357,HIGH_PRIORITY_ALERT
1,1,0.7461892655054436,HIGH_PRIORITY_ALERT
1,1,0.835736390421346,CRITICAL_INTERVENTION
1,1,0.7203641301217736,HIGH_PRIORITY_ALERT
1,1,0.8709551658036687,CRITICAL_INTERVENTION
1,1,0.9088401834783096,CRITICAL_INTERVENTION
1,1,0.707072036575235,HIGH_PRIORITY_ALERT
1,1,0.8935926064304179,CRITICAL_INTERVENTION
1,1,0.8225204353506661,CRITICAL_INTERVENTION
1,1,0.8895906005095298,CRITICAL_INTERVENTION
1,1,0.8227870515645523,CRITICAL_INTERVENTION
1,1,0.7486058564967203,HIGH_PRIORITY_ALERT
1,1,0.6957544519985467,HIGH_PRIORITY_ALERT
1,1,0.7299829917679672,HIGH_PRIORITY_ALERT
1,1,0.7734600809491556,HIGH_PRIORITY_ALERT
1,1,0.8842223125608252,CRITICAL_INTERVENTION
1,1,0.8541098081896517,CRITICAL_INTERVENTION
1,1,0.8292279816467092,CRITICAL_INTERVENTION
1,1,0.9130571869267832,CRITICAL_INTERVENTION
1,1,0.6780367765134678,HIGH_PRIORITY_ALERT
1,1,0.7259416735200152,HIGH_PRIORITY_ALERT
1,1,0.7280260985611439,HIGH_PRIORITY_ALERT
1,1,0.8134862932762676,CRITICAL_INTERVENTION
1,1,0.6898466344049229,HIGH_PRIORITY_ALERT
1,1,0.7672667837100128,HIGH_PRIORITY_ALERT
1,1,0.9062955759252752,CRITICAL_INTERVENTION
1,1,0.8801599047449057,CRITICAL_INTERVENTION
1,1,0.9191505965591682,CRITICAL_INTERVENTION
1,1,0.7685195615464392,HIGH_PRIORITY_ALERT
1,1,0.7345793802121036,HIGH_PRIORITY_ALERT
1,1,0.8288111383738004,CRITICAL_INTERVENTION
1,1,0.7441029818173416,HIGH_PRIORITY_ALERT
1,1,0.8023859421112112,CRITICAL_INTERVENTION
1,1,0.7997491033363339,HIGH_PRIORITY_ALERT
1,1,0.8471502270790692,CRITICAL_INTERVENTION
1,1,0.9114493226248883,CRITICAL_INTERVENTION
1,1,0.9077894962876427,CRITICAL_INTERVENTION
1,1,0.8751598255066153,CRITICAL_INTERVENTION
1,1,0.7952207900523974,HIGH_PRIORITY_ALERT
1,1,0.8552607821912291,CRITICAL_INTERVENTION
1,1,0.7823731494655859,HIGH_PRIORITY_ALERT
1,1,0.7445084480158073,HIGH_PRIORITY_ALERT
1,1,0.7015988950699708,HIGH_PRIORITY_ALERT
1,1,0.768359402981621,HIGH_PRIORITY_ALERT
1,1,0.8456610296242459,CRITICAL_INTERVENTION
1,1,0.8588979241352654,CRITICAL_INTERVENTION
1,1,0.8117050808076949,CRITICAL_INTERVENTION
1,1,0.8516139477898362,CRITICAL_INTERVENTION
1,1,0.769131914941599,HIGH_PRIORITY_ALERT
1,1,0.9279223393663005,CRITICAL_INTERVENTION
1,1,0.8205410047209815,CRITICAL_INTERVENTION
1,1,0.7874089593241055,HIGH_PRIORITY_ALERT
1,1,0.8567374108243756,CRITICAL_INTERVENTION
1,1,0.7997437407571061,HIGH_PRIORITY_ALERT
1,1,0.8341986641834462,CRITICAL_INTERVENTION
1,1,0.915794895074983,CRITICAL_INTERVENTION
1,1,0.7535281990498336,HIGH_PRIORITY_ALERT
1,1,0.7909823659886647,HIGH_PRIORITY_ALERT
1,1,0.798359950807613,HIGH_PRIORITY_ALERT
1,1,0.8144297308943736,CRITICAL_INTERVENTION
1,1,0.9465890577943117,CRITICAL_INTERVENTION
1,1,0.8762614197669634,CRITICAL_INTERVENTION
1,1,0.9033494345672477,CRITICAL_INTERVENTION
1,0,0.6307327302638701,MONITOR
1,1,0.8478310936663455,CRITICAL_INTERVENTION
1,1,0.8318767614581556,CRITICAL_INTERVENTION
1,1,0.8517372022622254,CRITICAL_INTERVENTION
1,1,0.8145129549694717,CRITICAL_INTERVENTION
1,1,0.7661154016915218,HIGH_PRIORITY_ALERT
1,1,0.8629058230538592,CRITICAL_INTERVENTION
1,1,0.7984564646460824,HIGH_PRIORITY_ALERT
1,1,0.8128163697980387,CRITICAL_INTERVENTION
1,1,0.7698649528738899,HIGH_PRIORITY_ALERT
1,1,0.7984384588830625,HIGH_PRIORITY_ALERT
1,1,0.8505303744494174,CRITICAL_INTERVENTION
1,1,0.8713326000318482,CRITICAL_INTERVENTION
1,1,0.8110427352779723,CRITICAL_INTERVENTION
1,1,0.8192720521061161,CRITICAL_INTERVENTION
1,1,0.7974414038983249,HIGH_PRIORITY_ALERT
1,1,0.8757701630168592,CRITICAL_INTERVENTION
1,1,0.7823875302442425,HIGH_PRIORITY_ALERT
1,1,0.7916327838843897,HIGH_PRIORITY_ALERT
1,1,0.8203247197865973,CRITICAL_INTERVENTION
1,1,0.782649903869289,HIGH_PRIORITY_ALERT
1,1,0.8321314067490932,CRITICAL_INTERVENTION
1,1,0.9294107448151634,CRITICAL_INTERVENTION
1,1,0.8116296085341922,CRITICAL_INTERVENTION
1,1,0.917115422497519,CRITICAL_INTERVENTION
1,1,0.8789306060964315,CRITICAL_INTERVENTION
1,1,0.8267693352429568,CRITICAL_INTERVENTION
1,1,0.8633164143280028,CRITICAL_INTERVENTION
1,1,0.9157560700291439,CRITICAL_INTERVENTION
1,1,0.7539330860327387,HIGH_PRIORITY_ALERT
1,1,0.8643322361274877,CRITICAL_INTERVENTION
1,1,0.9013965395002619,CRITICAL_INTERVENTION
1,1,0.7614592670569756,HIGH_PRIORITY_ALERT
1,1,0.9094487858453398,CRITICAL_INTERVENTION
1,1,0.8608506231140538,CRITICAL_INTERVENTION
1,1,0.7576601643103398,HIGH_PRIORITY_ALERT
1,1,0.8466404738107624,CRITICAL_INTERVENTION
1,1,0.7146498183313348,HIGH_PRIORITY_ALERT
1,1,0.7273862564218729,HIGH_PRIORITY_ALERT
1,1,0.7073309286287095,HIGH_PRIORITY_ALERT
1,1,0.8312140128092946,CRITICAL_INTERVENTION
1,1,0.786289546555417,HIGH_PRIORITY_ALERT
1,1,0.7590900548367254,HIGH_PRIORITY_ALERT
1,1,0.7756110495218526,HIGH_PRIORITY_ALERT
1,1,0.8061944204080174,CRITICAL_INTERVENTION
1,1,0.7883255902987215,HIGH_PRIORITY_ALERT
1,1,0.7755093278550177,HIGH_PRIORITY_ALERT
1,1,0.8232916591420679,CRITICAL_INTERVENTION
1,1,0.7440382296757897,HIGH_PRIORITY_ALERT
1,1,0.7731137032334213,HIGH_PRIORITY_ALERT
1,1,0.8930325636272328,CRITICAL_INTERVENTION
1,1,0.8355302233548647,CRITICAL_INTERVENTION
1,1,0.6838297328670908,HIGH_PRIORITY_ALERT
1,1,0.9201090672851215,CRITICAL_INTERVENTION
1,1,0.7488379046960231,HIGH_PRIORITY_ALERT
1,1,0.9277984159369709,CRITICAL_INTERVENTION
1,1,0.8167114522749988,CRITICAL_INTERVENTION
1,1,0.8799104641492056,CRITICAL_INTERVENTION
1,1,0.6862696465911258,HIGH_PRIORITY_ALERT
1,1,0.7555282603072102,HIGH_PRIORITY_ALERT
1,1,0.7648680299802976,HIGH_PRIORITY_ALERT
1,1,0.7702321623638353,HIGH_PRIORITY_ALERT
1,1,0.755323024149889,HIGH_PRIORITY_ALERT
1,1,0.7653748595230208,HIGH_PRIORITY_ALERT
1,1,0.8007325565267188,CRITICAL_INTERVENTION
1,1,0.7671303047464807,HIGH_PRIORITY_ALERT
1,1,0.7987466301555538,HIGH_PRIORITY_ALERT
1,1,0.8322417518587634,CRITICAL_INTERVENTION
1,1,0.6849340032288657,HIGH_PRIORITY_ALERT
1,1,0.7920806873840232,HIGH_PRIORITY_ALERT
1,1,0.7407725773753986,HIGH_PRIORITY_ALERT
1,1,0.8025419022382121,CRITICAL_INTERVENTION
